time,Backup:backupCopyFilesCount,Backup:backupCopyFilesMs,BtreeOp:nBinDeltaDelete,BtreeOp:nBinDeltaGet,BtreeOp:nBinDeltaInsert,BtreeOp:nBinDeltaUpdate,BtreeOp:nRootSplits,BtreeOp:relatchesRequired,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxPredictedUtilization,Cleaning:maxUtilization,Cleaning:minPredictedUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsExtinct,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nPendingDBsIncomplete,Cleaning:nPendingDBsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRevisalRuns,Cleaning:nTwoPassRuns,Cleaning:pendingDBQueueSize,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:environmentCreationTime,Eraser:eraserCycleEnd,Eraser:eraserCycleStart,Eraser:eraserFSyncs,Eraser:eraserFilesAlreadyDeleted,Eraser:eraserFilesDeleted,Eraser:eraserFilesErased,Eraser:eraserFilesRemaining,Eraser:eraserReadBytes,Eraser:eraserReads,Eraser:eraserWriteBytes,Eraser:eraserWrites,I/O:bufferBytes,I/O:endOfLog,I/O:fSync95Ms,I/O:fSync99Ms,I/O:fSyncAvgMs,I/O:fSyncMaxMs,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nRepeatIteratorReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,TaskCoordinator:nApplicationPermits,TaskCoordinator:nDeficitPermits,TaskCoordinator:nRealPermits
2022-07-20 10:35:43.644 UTC, , , , , , , , , ,125,3299237,152712,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3299237,442584,26, ,442210, , , , ,443150,17737523000,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,443150,1658310283230,,, , , , , , , , , ,3145728,443120,13,13,8,13, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,175730648, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 10:36:43.645 UTC, , , , , , , , , ,125,3299237,152712,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3299237,442584,26, ,442210, , , , ,443150,17742032696,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,443150,1658310283230,,, , , , , , , , , ,3145728,443120,15,15,13,15, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,176385408, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 10:37:43.647 UTC, , , , , , , , , ,125,3299237,152712,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3299237,442584,26, ,442210, , , , ,443150,17740918584,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,443150,1658310283230,,, , , , , , , , , ,3145728,443120,14,14,13,14, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,176914560, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 10:38:43.662 UTC, , , , , , , , , ,125,3299237,152712,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3299237,442584,26, ,442210, , , , ,443150,17740635960,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,443150,1658310283230,,, , , , , , , , , ,3145728,443120,16,16,14,16, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,177944216, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 10:39:43.684 UTC, , , , , , , , , ,125,3299237,152712,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3299237,442584,26, ,442210, , , , ,443150,17740889912,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,443150,1658310283230,,, , , , , , , , , ,3145728,443120,17,17,9,17, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,178738032, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 10:40:43.685 UTC, , , , , , , , , ,125,3299237,152712,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3299237,442584,26, ,442210, , , , ,443150,17740795704,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,443150,1658310283230,,, , , , , , , , , ,3145728,443120,16,16,14,16, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,179949256, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 10:41:43.686 UTC, , , , , , , , , ,125,3299237,152712,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3299237,442584,26, ,442210, , , , ,443150,17740508984,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,443150,1658310283230,,, , , , , , , , , ,3145728,443120,16,16,10,16, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,180478472, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 10:42:43.688 UTC, , , , , , , , , ,125,3299237,152712,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3299237,442584,26, ,442210, , , , ,443150,17738878776,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,443150,1658310283230,,, , , , , , , , , ,3145728,443120,14,14,13,14, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,182296632,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 10:43:43.689 UTC, , , , , , , , , ,125,3299237,152712,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3299237,442584,26, ,442210, , , , ,443150,17739501368,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,443150,1658310283230,,, , , , , , , , , ,3145728,443120,18,18,16,18, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,183145320, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 10:44:43.691 UTC, , , , , , , , , ,125,3299237,152712,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3299237,442584,26, ,442210, , , , ,443150,17739276088,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,443150,1658310283230,,, , , , , , , , , ,3145728,443120,17,17,15,17, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,185171416, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 10:45:43.693 UTC, , , , , , , , , ,125,3299237,152712,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3299237,442584,26, ,442210, , , , ,443150,17739067192,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,443150,1658310283230,,, , , , , , , , , ,3145728,443120,17,17,14,17, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,187564328, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 10:46:43.695 UTC, , , , , , , , , ,125,3299237,152712,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3299237,442584,26, ,442210, , , , ,443150,17738923832,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,443150,1658310283230,,, , , , , , , , , ,3145728,443120,14,14,9,14, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,188613960, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 10:47:43.697 UTC, , , , , , , , , ,125,3299237,152712,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3299237,442584,26, ,442210, , , , ,443150,17739386680,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,443150,1658310283230,,, , , , , , , , , ,3145728,443120,13,13,4,13, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,189533248, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 10:48:43.698 UTC, , , , , , , , , ,125,3299237,152712,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3299237,442584,26, ,442210, , , , ,443150,17737363256,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,443150,1658310283230,,, , , , , , , , , ,3145728,443120,18,18,10,18, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,190838248, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 10:49:43.700 UTC, , , , , , , , , ,125,3299237,152712,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3299237,442584,26, ,442210, , , , ,443150,17737002808,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,443150,1658310283230,,, , , , , , , , , ,3145728,443120,17,17,14,17, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,191867168,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 10:50:43.702 UTC, , , , , , , , , ,125,3299237,152712,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3299237,442584,26, ,442210, , , , ,443150,17819537208,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,443150,1658310283230,,, , , , , , , , , ,3145728,443120,12,12,8,12, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,193093688,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 10:51:43.705 UTC, , , , , , , , , ,125,3299237,152712,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3299237,442584,26, ,442210, , , , ,443150,17737064248,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,443150,1658310283230,,, , , , , , , , , ,3145728,443120,12,12,8,12, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,194013240,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 10:52:43.706 UTC, , , , , , , , , ,125,3299237,152712,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3299237,442584,26, ,442210, , , , ,443150,17736732472,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,443150,1658310283230,,, , , , , , , , , ,3145728,443120,12,12,11,12, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,195572784, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 10:53:43.708 UTC, , , , , , , , , ,125,3299237,152712,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3299237,442584,26, ,442210, , , , ,443150,17736421176,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,443150,1658310283230,,, , , , , , , , , ,3145728,443120,19,19,10,19, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,196219640, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 10:54:43.709 UTC, , , , , , , , , ,125,3299237,152712,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3299237,442584,26, ,442210, , , , ,443150,17735446328,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,443150,1658310283230,,, , , , , , , , , ,3145728,443120,20,20,16,20, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,196748840, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 10:55:43.711 UTC, , , , , , , , , ,125,3299237,152712,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3299237,442584,26, ,442210, , , , ,443150,17735216952,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,443150,1658310283230,,, , , , , , , , , ,3145728,443120,15,15,12,15, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,197777824, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 10:56:43.730 UTC, , , , , , , , , ,125,3299237,152712,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3299237,442584,26, ,442210, , , , ,443150,17735106360,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,443150,1658310283230,,, , , , , , , , , ,3145728,443120,14,14,14,14, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,199218344, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 10:57:43.731 UTC, , , , , , , , , ,125,3299237,152712,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3299237,442584,26, ,442210, , , , ,443150,17734872888,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,443150,1658310283230,,, , , , , , , , , ,3145728,443120,14,14,13,14, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,200209864, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 10:58:43.733 UTC, , , , , , , , , ,125,3299237,152712,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3299237,442584,26, ,442210, , , , ,443150,17734524728,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,443150,1658310283230,,, , , , , , , , , ,3145728,443120,13,13,12,13, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,201883792, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 10:59:43.734 UTC, , , , , , , , , ,125,3299237,152712,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3299237,442584,26, ,442210, , , , ,443150,17733975864,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,443150,1658310283230,,, , , , , , , , , ,3145728,443120,13,13,9,13, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,202148408,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 11:00:43.736 UTC, , , , , , , , , ,125,3299237,152712,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3299237,442584,26, ,442210, , , , ,443150,17742704440,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,443150,1658310283230,,, , , , , , , , , ,3145728,443120,17,17,9,17, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,203962600,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 11:01:43.738 UTC, , , , , , , , , ,125,3299237,152712,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3299237,442584,26, ,442210, , , , ,443150,17743843128,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,443150,1658310283230,,, , , , , , , , , ,3145728,443120,14,14,9,14, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,204492016, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 11:02:43.739 UTC, , , , , , , , , ,125,3299237,152712,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3299237,442584,26, ,442210, , , , ,443150,17743777592,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,443150,1658310283230,,, , , , , , , , , ,3145728,443120,15,15,10,15, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,205922800, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 11:03:43.741 UTC, , , , , , , , , ,125,3299237,152712,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3299237,442584,26, ,442210, , , , ,443150,17744506680,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,443150,1658310283230,,, , , , , , , , , ,3145728,443120,17,17,15,17, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,206724568, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 11:04:43.743 UTC, , , , , , , , , ,125,3299237,152712,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3299237,442584,26, ,442210, , , , ,443150,17744346936,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,443150,1658310283230,,, , , , , , , , , ,3145728,443120,19,19,13,19, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,207619768, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 11:05:43.744 UTC, , , , , , , , , ,125,3299237,152712,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3299237,442584,26, ,442210, , , , ,443150,17744240440,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,443150,1658310283230,,, , , , , , , , , ,3145728,443120,15,15,13,15, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,209296704, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 11:06:43.745 UTC, , , , , , , , , ,125,3299237,152712,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3299237,442584,26, ,442210, , , , ,443150,17746874168,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,443150,1658310283230,,, , , , , , , , , ,3145728,443120,15,15,12,15, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,212576800, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 11:07:43.747 UTC, , , , , , , , , ,125,3299237,152712,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3299237,442584,26, ,442210, , , , ,443150,17746743096,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,443150,1658310283230,,, , , , , , , , , ,3145728,443120,16,16,14,16, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,213752840, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 11:08:43.748 UTC, , , , , , , , , ,125,3299237,152712,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3299237,442584,26, ,442210, , , , ,443150,17746456376,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,443150,1658310283230,,, , , , , , , , , ,3145728,443120,15,15,12,15, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,214017448, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 11:09:43.750 UTC, , , , , , , , , ,125,3299237,152712,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3299237,442584,26, ,442210, , , , ,443150,17746341688,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,443150,1658310283230,,, , , , , , , , , ,3145728,443120,15,15,13,15, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,215201368, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 11:10:43.752 UTC, , , , , , , , , ,125,3299237,152712,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3299237,442584,26, ,442210, , , , ,443150,17746399032,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,443150,1658310283230,,, , , , , , , , , ,3145728,443120,15,15,12,15, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,215466072, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 11:11:43.753 UTC, , , , , , , , , ,125,3299237,152712,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3299237,442584,26, ,442210, , , , ,443150,17746190136,21,21,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,443150,1658310283230,,, , , , , , , , , ,3145728,443120,17,17,10,17, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,217250304, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
